state,year,state_abbr,sfip,pop_wm65o,pop_wmU20,pop_wmWA,pop_wf65o,pop_wfU20,pop_wfWA,pop_bm65o,pop_bmU20,pop_bmWA,pop_bf65o,pop_bfU20,pop_bfWA,pop_nm65o,pop_nmU20,pop_nmWA,pop_nf65o,pop_nfU20,pop_nfWA,population,m_gdp,rpcgdp,rpcpi,pov,lab,state_area,density,refundable_eitc,eitc,ca_model,nc_model
West Virginia,2017,WV,54,0.08534637427193194,0.10883754892963754,0.2727968535473197,0.10254508344774763,0.10328792868245867,0.27406810312737295,0.002060282083243754,0.006436525771671039,0.013569159661139406,0.0025172061321296784,0.005948810210465485,0.010442721463828495,6.939087240602129e-4,0.0013504277545894473,0.003874232067930475,8.874553729264528e-4,0.0013608748748407502,0.003976503876706386,1818683,71459.4,39291.839204523276,39169,14.1,52.4,24181,75.21124022993259,0,0,1,0
Wyoming,2017,WY,56,0.07403869695203744,0.12297541009044921,0.28185808818711916,0.08014220836767277,0.11546153925730267,0.2654182629475477,5.98282051193633e-4,0.0033293447863253756,0.005779370131415153,5.827646492894754e-4,0.00277244247354283,0.003677624251285358,0.0013482898098945851,0.00796559964413425,0.012248402569681755,0.001836225891991986,0.007491456808173877,0.012475991130942735,579994,37429.1,64533.59862343404,57126,7.6,66,97914,5.923504299691566,0,0,1,0
Alaska,2018,AK,02,0.047489628358565565,0.08450715697560764,0.2316405656074198,0.045206238189361196,0.07890864267251678,0.20049034514216207,0.001364332413823063,0.009058895718847064,0.016863420143791132,0.0014199917461282826,0.008758878342275027,0.012106583548730425,0.009755316145007494,0.04674026368948066,0.07429027563587394,0.012983557418710224,0.04398987814678859,0.07442603010491106,736624,53249.6,72288.71174439063,59783,7.5,67.9,589757,1.2490296851075953,0,0,1,0
Alabama,2018,AL,01,0.05917355121853093,0.08427828117755479,0.20057514594323197,0.07402463964962176,0.0804830211945798,0.2025135599027563,0.013503888684912263,0.03938422954484683,0.0746213734977394,0.01982141732772811,0.03861270726228568,0.08809071335759792,0.0011027003688751475,0.003323637856353754,0.007607283301183165,0.0014340828861066296,0.0034115431508691995,0.008038223675226325,4891628,200800.9,41049.912217364035,41607,12.2,56.8,51609,94.78246042356953,0,0,1,0
Arkansas,2018,AR,05,0.06698579524799637,0.1015832155054129,0.22827431867021716,0.08226220311596891,0.09618177780005784,0.22839881400761777,0.007313686087828638,0.02620377861608327,0.044196840739920605,0.010212601517647961,0.02549730907478053,0.049553792111377844,0.0012044508909052338,0.005276942367954436,0.010000461462717299,0.0015341145443420853,0.005093021256167914,0.010226876983003232,3012161,115937.6,38489.84167844946,43661,12.7,57.9,53104,56.72192301898162,0,0,1,0
Arizona,2018,AZ,04,0.07512728517294535,0.10476913911729219,0.23820542841461773,0.08692283383499241,0.10049400996171534,0.23569141015612569,0.0020870357559809654,0.010049652244456765,0.017887761249362807,0.002524626519424005,0.009577445050604197,0.01627921389436517,0.003720149609978912,0.01576569031583026,0.029324722775433725,0.005359684253488303,0.015340801549029427,0.030873110124356735,7164228,313618.7,43775.64477289109,45299,9.9,59.8,113909,62.894310370558955,0,0,1,0
California,2018,CA,06,0.04917491776791017,0.0965070445834713,0.22474683526169015,0.0600760753804067,0.09247833715875689,0.2156950359611114,0.0034549636217725264,0.01015435501010803,0.0224063601657135,0.004730349921342557,0.009674227776771543,0.02197375120199796,0.011059129234555478,0.023026227625240498,0.05665787882957887,0.014664280001986944,0.021882949215064874,0.061637281282520634,39437463,2643576.3,67032.1085309164,61509,9.1,63.9,158693,248.51419407283245,1,1,1,0
Colorado,2018,CO,08,0.06102326512092439,0.10901388500049586,0.2759256155045808,0.07168314711465636,0.10361347023207197,0.2646085633969938,0.0019053369620450908,0.008879168637679683,0.01754173793761974,0.002235326228617617,0.008389626050195229,0.014572887695700748,0.002128606295598417,0.00884318576552683,0.018179073590239337,0.0028996929169032614,0.00887372732530535,0.01968368422484556,5697155,342535.9,60124.0268168937,58471,6.2,68.7,104247,54.65054150239335,1,1,0,1
Connecticut,2018,CT,09,0.06768075856028195,0.09205522020746044,0.23710659854454855,0.08648558522291269,0.08822593879360291,0.23980762952429682,0.005063558853800509,0.019307545737784305,0.037362629984493204,0.007748643819478812,0.018660473272102504,0.04107777150816562,0.002271048109124449,0.008349556770747512,0.01847163889495801,0.0028020224021914858,0.008237095408359237,0.019286284385690997,3574561,249998.1,69938.12666786215,73176,7.1,66,5009,713.6276701936514,1,1,0,1
Delaware,2018,DE,10,0.069776676990853,0.07682745854382436,0.19696582677083926,0.08450596441516672,0.07481501781309947,0.20308898276602017,0.011459329772437007,0.03627564026329261,0.0665449826005574,0.016448031768848535,0.035751330165411044,0.07546756154438797,0.0024974534248204472,0.0069732208876042544,0.01620190592408362,0.003161372720362777,0.006793280143952595,0.016445963484438744,966985,61735.1,63842.872433388315,52839,8.4,62.1,2057,470.09479824987847,0,1,1,0
Florida,2018,FL,12,0.08204149946228935,0.08163006542577471,0.22167802419072172,0.09826790269700304,0.07781057435815114,0.22330799928449527,0.00800581474619107,0.02676683042792057,0.050166723704425036,0.011031231066153795,0.025923637654631213,0.054072030173146685,0.002197796407289303,0.004773528733997945,0.011627045890444408,0.002871663726328664,0.004676562976507187,0.013151069074528888,21254926,943463.4,44387.9879892313,51444,9.7,58.7,58560,362.9598019125683,0,0,1,0
Georgia,2018,GA,13,0.04530206079459558,0.07824427825608503,0.1811259190053719,0.0557755778401198,0.07462724308417533,0.1793184946388046,0.013210653204287815,0.04970478798721104,0.09286689559631267,0.02004774231659272,0.048829261851615145,0.1081005750429041,0.002050404258270133,0.007604814310032645,0.016193716193972862,0.0025086057754875307,0.007331699588255553,0.01715727025590555,10519389,539300.3,51267.26466717792,46824,10.8,63.1,58876,178.67023914668115,0,0,1,0
Hawaii,2018,HI,15,0.028260799296185374,0.017671958861697895,0.09142071334310542,0.025935597026776717,0.016877216109597203,0.07397502076449897,9.914960417454265e-4,0.004804996409252464,0.012165677512925988,6.717719460727341e-4,0.004539379468232073,0.007414085568005667,0.05434255590955532,0.09818551305528346,0.19344291554646117,0.07400383106762551,0.09192594768330029,0.20337052438967831,1423102,79854.7,56113.12470926188,52174,5.7,65.6,6450,220.63596899224805,0,1,1,0
Iowa,2018,IA,19,0.0746928473919807,0.11730721610209847,0.26276294485539226,0.09197784056636718,0.11196768151369885,0.25878059620940347,9.990793358519317e-4,0.010156195434775707,0.013734721737198006,0.0011905139845709387,0.009593320422870567,0.01141687037683736,8.222483253436617e-4,0.005650973046763389,0.011445125242071176,0.001109559033620115,0.005575732562938506,0.01081653385821772,3149900,172929.4,54899.96507825645,49212,7.2,66.9,56290,55.95842956120092,1,1,0,1
Idaho,2018,ID,16,0.07311563324380134,0.13434592374522994,0.267441329532885,0.08092238113230377,0.12826284734548885,0.2627988315562014,2.779562963664777e-4,0.002682535098403378,0.003954741637624895,2.1174904712928792e-4,0.0026454362087446077,0.00267739832906601,0.0015872617252467647,0.00649573020317635,0.01141789673267225,0.0020335899054491993,0.006614446650084415,0.012514311610126056,1752074,71075.4,40566.43726235307,43356,8.2,62.1,83557,20.968608255442394,0,0,1,0
Illinois,2018,IL,17,0.0575039775051406,0.09634981140986987,0.23157170491843215,0.07230057168409276,0.09196848487801466,0.22787778243626464,0.00722304717169816,0.02262327122439573,0.04230171513086572,0.011312028549233242,0.021923843301425536,0.047652731678623085,0.003566532295298469,0.008894208383154474,0.021301666799610364,0.004428478976100391,0.00863062621982391,0.022569517437956224,12724685,774065,60831.7612577443,56512,8.5,65.4,56400,225.61498226950354,1,1,0,1
Indiana,2018,IN,18,0.06422530720024436,0.11079467120978621,0.24988501124359389,0.0806067823436388,0.10533268661954852,0.24942804196951518,0.004057934925843635,0.018757984086242838,0.02915198236734567,0.0059188045767391145,0.017989899501095846,0.03150818819968288,9.797743697414383e-4,0.004910665567312947,0.010353093484925911,0.0012205752319070548,0.004729579736062549,0.010149017366773153,6698481,337149.6,50332.24696763341,47100,9.3,64,36291,184.57691989749526,1,1,0,1
Kansas,2018,KS,20,0.06662574311268946,0.11841601127182991,0.2516197762387958,0.08157622973219791,0.11223319010089441,0.24791571395809042,0.0026531646404014354,0.012956149999931336,0.021288487709887706,0.003496697963572544,0.012390704585497956,0.018719779397325137,0.0016386587511175014,0.007603816052744693,0.015499796068866926,0.002124110976988054,0.007164025174852064,0.01607794426431672,2912748,158906.3,54555.45759537042,50811,8,66.3,82264,35.407322765729845,1,1,0,1
Kentucky,2018,KY,21,0.06785180924195272,0.11099074810165059,0.2580921910465601,0.08477617744255336,0.10532084395376358,0.26097552725830164,0.003748202674881218,0.014866026338443012,0.026550347615390008,0.00530993512269523,0.014244648568759124,0.02592538583549886,7.302420797294431e-4,0.0032327772069494854,0.00649893050895409,9.600667342700592e-4,0.0031850650710653224,0.0067410751985821655,4464273,188083.6,42130.84638865051,41977,12.6,59.3,40395,110.51548458967694,0,0,1,0
Louisiana,2018,LA,22,0.05051356537212319,0.07683864121171842,0.1874624017837044,0.062109359088424146,0.07326930291888648,0.18621059288876501,0.015739905026316073,0.05178681302189969,0.0913803342301879,0.022711359324250446,0.0504621123605141,0.10256664772909989,0.0013849435624778913,0.004087084222148377,0.008878217153147745,0.0016520704477483948,0.003965955257318655,0.008980694401269175,4664450,236265.6,50652.40274844837,46062,13.6,58.9,48523,96.12864002637924,1,1,0,1
Massachusetts,2018,MA,25,0.06472191724322221,0.09051428173088653,0.24366006750201866,0.08419003386719182,0.08742716811023393,0.2511497708300657,0.0036565529821137076,0.01506117007371778,0.028516843554486675,0.005323335831256572,0.014617498242740048,0.029976385911712936,0.0032053292901831616,0.0104771904753606,0.02543742702288214,0.003942652329749104,0.01037291670297369,0.02774945829920473,6885720,502954.3,73043.09498498341,69517,6.5,66.8,8257,833.9251544144363,1,1,0,1
Maryland,2018,MD,24,0.04724408666910619,0.07157746584702505,0.17716863508752592,0.05873403073374673,0.0683294514389159,0.1761719704880032,0.015254330699669472,0.04381319043062961,0.09097237358934804,0.023552035176864935,0.042622058726417555,0.1045231724519389,0.00414372161711231,0.010850767929908429,0.02342079056918949,0.005240185079722411,0.01042939495242838,0.02595233851244747,6042153,368643.9,61012.01012288169,60630,6,67.7,10577,571.2539472440201,1,1,0,1
Maine,2018,ME,23,0.09247061650311203,0.10087432273007776,0.27495386617497053,0.11055253883412194,0.09551959036595895,0.28314938255667577,4.760757034988579e-4,0.004340646343656515,0.0060569067167715205,4.2384169214318385e-4,0.004129471697747147,0.004465261770747909,9.655830099177463e-4,0.003189259493345014,0.006331508376469921,0.0013364444905430322,0.0031228476789070853,0.0076418358613351165,1340123,58178.8,43413.02999799272,48220,7.3,62.9,33215,40.3469215715791,1,1,0,1
Michigan,2018,MI,26,0.0677379219940232,0.09484418489667763,0.23596881074598244,0.08174963648783062,0.09029970704754024,0.23387234529981418,0.007137975221696865,0.023211511115231905,0.04108914073352861,0.010721931864172108,0.022330591113541756,0.045500849780410815,0.0018242193124338283,0.00638641969399895,0.014274849043073363,0.0022901116479492026,0.006260059039062264,0.014499734963031998,9987286,467830.4,46842.59567614265,47314,9.5,61.5,58216,171.5556891576199,1,1,0,1
Minnesota,2018,MN,27,0.06849515097984189,0.10305928474055416,0.2526416703008614,0.0820222002645147,0.09864601136578803,0.24785879664710322,0.00159946169939106,0.01591777294169373,0.021435033256893412,0.002014526556840886,0.015204068206138895,0.020157032871068518,0.0018619082071943862,0.012494022745126286,0.020544818981443676,0.0024623972277661274,0.012141003665336486,0.021444839342443126,5608762,338524.5,60356.36741227387,56568,5.7,69.2,84068,66.7169672170148,1,1,0,1
Missouri,2018,MO,29,0.06790253846482835,0.1033737262866745,0.24372468366724964,0.08424733585744401,0.0982374102715873,0.2442331732393773,0.005280129598729086,0.02044650444842675,0.03452015724489086,0.008196068355363528,0.01959015250769427,0.0380792577717285,0.001260858252043018,0.0046005655252885,0.009747328838165807,0.0016243915673329974,0.004533637523820655,0.010402080579354898,6125986,285995.1,46685.56212828433,47230,9,62.5,69686,87.90841775966479,0,0,1,0
Mississippi,2018,MS,28,0.05049886368169812,0.07341732601288889,0.17132944380244725,0.06316447968556552,0.06966993967908186,0.1691184925704328,0.01778047316032598,0.05870368861760735,0.10425833565491593,0.025349335323357064,0.057441820469418974,0.12041152188875244,7.472646392964649e-4,0.0028036671953505323,0.005520505525031354,9.75902810673849e-4,0.0027795294411875238,0.006029409841968112,2982879,101131.5,33903.990071337124,37927,15,56.6,47716,62.51318216111996,0,0,1,0
Montana,2018,MT,30,0.08651765180096778,0.10541542900949127,0.2648664837100143,0.09298486181247634,0.09895481146486498,0.257576157119205,1.9871578745133347e-4,0.0021491442036205826,0.0032029971238008775,1.9589044450178845e-4,0.0019598462260010663,0.001957020883051521,0.0028875004944350162,0.016052656858331654,0.021994353081224844,0.0038575349071121416,0.015596834862471723,0.023632110210977775,1061818,46614.1,43900.27292812893,47808,7.7,63.6,147138,7.216477048756949,1,1,0,1
North Carolina,2018,NC,37,0.05814158264973644,0.08559728189520562,0.20895834788869752,0.07225080687240301,0.08160550334229655,0.2105563103494269,0.011195938009257307,0.033466463189892985,0.06377222303379404,0.01676864563803884,0.03275856726329706,0.07306109557576594,0.001838546992606741,0.008145422378865208,0.015378548212851487,0.0023905441425461425,0.007962193199387414,0.016151979365930807,10391358,504049.5,48506.605200205784,46272,10.2,62.4,52586,197.6069296010345,0,0,0,1
North Dakota,2018,ND,38,0.06846020456225939,0.1117474627069897,0.27082922182664043,0.0799500567059003,0.10580715783712381,0.2459338843410143,3.9996737108288533e-4,0.007554646857756341,0.01355810447042478,2.96028481887004e-4,0.0069336448868644925,0.009057155863600602,0.001797221805589544,0.015677668400735728,0.021921895845338935,0.002559001765645434,0.015182971915449003,0.022333704355697297,760062,55884,73525.58080788146,55511,5.7,69.6,70665,10.75584801528338,0,0,1,0
Nebraska,2018,NE,31,0.06761058876807831,0.12033942141103249,0.25727131277291443,0.08251415727349401,0.1143924317272497,0.2513004333392885,0.0017512225319811043,0.011778166015065084,0.016956528964763656,0.002281990452409541,0.011231817822999805,0.0153392967688594,0.0011207408730768752,0.008803372817203944,0.013423962042303554,0.001567375326666362,0.008688078807091309,0.01362910228552198,1925512,116904.4,60713.410251403264,52023,7.1,69.1,77227,24.93314514353788,1,1,0,1
New Hampshire,2018,NH,33,0.08078585218115159,0.10234129162903007,0.28336226185626656,0.09551504578381538,0.09791198054114049,0.28323016477450513,5.925919366170159e-4,0.003834505233701139,0.007224013035546661,5.342921072362634e-4,0.0034463316861786603,0.005300856638505635,0.0013180189275192905,0.004745163328078969,0.011400937520294245,0.001629443332565842,0.004857335151697632,0.011969914336149436,1355064,75534.6,55742.45939675174,60929,4.7,67,9304,145.64316423043852,0,0,1,0
New Jersey,2018,NJ,34,0.057258598720383996,0.08735735340591763,0.21402831619943474,0.07439609614776876,0.08320664257686637,0.2140581191736591,0.006983005556848892,0.022420946205069205,0.045701342708336846,0.011034972946771889,0.021675534457299087,0.04996507991133334,0.005722283515131476,0.014841768699679365,0.03425227711592682,0.006798564508818869,0.014340179020280643,0.03595891913047292,8891730,550064.5,61862.483453726105,64759,6.9,65.8,7836,1134.728177641654,1,1,0,1
New Mexico,2018,NM,35,0.07240774226580582,0.10295574360693759,0.23593650447951384,0.08533953845580713,0.09861616980791439,0.23529125198089174,0.0014457285812946507,0.005431870219710625,0.010097652350753718,0.0014691315216591825,0.004966199467559226,0.007804641806057445,0.005642496682991412,0.022787777360664146,0.03825998660778678,0.008131327749105195,0.022371778155408896,0.04104445890013822,2093754,90999.4,43462.316967513856,41145,15.1,56.2,121666,17.209031282363192,1,1,0,1
Nevada,2018,NV,32,0.062079205470638214,0.09432099580133467,0.23141756510405925,0.0665570119360879,0.08989070271964629,0.21850118371016836,0.004829537486904949,0.0186427339992906,0.0328584744574318,0.006021001575530607,0.017824447945623573,0.03340553827879468,0.007379752369482549,0.014665797787658068,0.035423537272434816,0.010437436586955267,0.013992691517706159,0.04175238598025225,3030725,150711.6,49727.90338945302,49737,9.1,63.6,110540,27.417450696580424,0,0,1,0
